id,w,division,type
10650,9673.88,5,2
10651,14682.21,2,5
10652,14797.17,3,2
10653,6297.04,5,2
10654,10321.41,2,5
10655,6912.44,2,2
10656,2778.26,4,2
10657,7423.42,10,5
10658,7786.25,7,4
10659,17342.26,2,2
10660,10509.9,3,5
10661,20706.2,5,1
10662,5543.57,1,2
10663,8542.98,7,2
10664,7788.02,7,2
10665,10550.9,9,2
10666,7421.94,5,2
10667,17109.33,5,5
10668,14080.54,5,5
10669,4887.65,10,3
10670,7835.62,2,2
10671,13578.05,2,5
10672,2767.96,10,3
10673,10128.15,5,2
10674,6791.61,10,4
10675,19921.86,5,1
10676,6861.29,5,2
10677,6297.04,5,2
10678,7553.73,2,4
10679,9431.33,10,5
10680,14790.59,4,1
10681,7169.31,10,2
10682,11009.22,6,5
10683,4811.74,1,4
10684,8467.55,3,2
10685,6165.75,5,2
10686,15305.11,10,4
10687,19500.09,3,5
10688,16137.47,3,2
10689,13117.18,3,2
10690,5694.47,1,2
10691,11554.61,4,1
10692,10189.02,6,2
10693,9163.15,10,2
10694,4310.36,1,5
10695,7577.54,7,2
10696,8236.3,10,2
10697,7835.43,5,2
10698,14018.75,7,2
10699,6004.19,5,2
10700,12294.51,10,2
10701,9373.38,6,4
10702,9088.24,10,4
10703,5128.66,8,2
10704,7122.72,2,2
10705,8132.63,1,2
10706,3100.73,4,5
10707,7659.21,5,2
10708,7549.59,6,2
10709,7169.31,10,2
10710,18991.61,8,2
10711,22024.12,5,1
10712,7169.31,10,2
10713,7718.02,7,2
10714,7942.88,10,1
10715,8205,5,2
10716,3743.52,8,3
10717,8122.52,10,5
10718,20381.94,3,2
10719,11616.32,5,5
10720,13238.5,5,2
10721,2599.86,4,2
10722,7634.59,7,5
10723,9383.36,10,2
10724,5756.09,4,2
10725,7364.81,2,2
10726,8703.2,5,3
10727,11036.38,7,3
10728,7096.84,7,2
10729,6485,1,5
10730,8345.55,7,2
10731,15864.36,2,2
10732,5929.24,5,2
10733,10299.31,2,5
10734,8639.69,3,2
10735,4081.17,1,5
10736,8637.11,9,2
10737,4559.17,8,2
10738,13964.37,5,1
10739,16311.23,3,4
10740,5893.7,10,4
10741,9709.41,7,1
10742,29195.49,2,4
10743,8122.52,10,5
10744,15489.58,2,2
10745,9246.4,2,5
10746,7264.47,10,2
10747,6297.04,5,2
10748,6356.48,1,4
10749,15578.37,10,2
10750,8218.57,7,2
10751,6936.83,10,2
10752,9688.25,7,2
10753,7016.4,5,5
10754,7313.36,10,2
10755,10039.31,6,4
10756,14293.97,2,2
10757,6861.29,5,2
10758,8101.63,7,2
10759,5126.84,4,2
10760,6193.32,10,2
10761,11330.02,8,2
10762,9416.9,3,2
10763,13205.51,5,3
10764,10535.72,4,2
10765,7962.72,3,2
10766,15942.14,5,5
10767,8572.17,6,2
10768,9760.39,7,5
10769,10545,9,2
10770,7421.94,5,2
10771,7862.34,2,2
10772,4357.04,8,2
10773,12990.51,5,3
10774,8885.09,6,2
10775,13109.09,5,2
10776,7352.81,3,2
10777,7962.72,3,2
10778,13574.03,5,4
10779,10166.72,9,2
10780,8230.33,10,5
10781,7093.98,10,2
10782,7559.67,5,5
10783,5795.56,1,5
10784,13622.87,2,1
10785,4751.97,4,2
10786,5463.41,10,3
10787,15588.45,7,5
10788,12100.53,3,2
10789,4554.93,1,2
10790,7756.87,7,2
10791,9539.46,9,2
10792,9396.77,5,2
10793,12704.77,5,1
10794,2711.43,4,2
10795,10215.14,5,2
10796,16630.16,7,2
10797,2814.88,4,2
10798,7131.08,10,2
10799,10571.33,2,2
10800,9170.44,6,2
10801,9469.55,6,2
10802,3979.09,4,2
10803,4224,4,2
10804,6576.85,7,2
10805,10270.16,10,2
10806,11032.08,8,5
10807,10352.14,6,2
10808,7577.54,7,2
10809,10062.81,2,5
10810,7131.08,10,2
10811,8345.55,7,2
10812,4217.51,10,2
10813,8605.66,6,5
10814,6698.86,5,4
10815,5929.24,5,2
10816,6090.67,10,2
10817,6054.97,5,2
10818,11554.61,4,1
10819,6900.59,5,5
10820,7033.04,7,2
10821,17477.32,7,1
10822,2702.73,4,3
10823,12550.18,2,2
10824,5717.72,10,3
10825,8619.59,10,5
10826,9025.55,5,4
10827,6576.85,7,2
10828,12958.01,6,5
10829,4697.21,4,2
10830,2711.43,4,2
10831,5629.1,1,2
10832,6265.08,5,2
10833,16272.05,2,2
10834,7305.68,10,2
10835,4197.34,1,2
10836,10062.81,2,5
10837,5414.54,1,2
10838,7571.02,10,2
10839,7489.17,7,2
10840,7033.04,7,2
10841,7140.04,10,4
10842,6552.25,10,2
10843,20088.33,6,1
10844,3628.58,3,2
10845,10457.14,6,3
10846,7264.47,10,2
10847,9383.36,10,2
10848,6471.9,1,2
10849,7096.84,7,2
10850,22923.67,7,1
10851,15075.46,7,2
10852,13388.73,5,5
10853,9691.5,10,2
10854,9621.96,6,2
10855,7855.45,6,2
10856,2935.68,4,2
10857,15326.9,7,4
10858,4500.82,4,2
10859,7364.81,2,2
10860,7955.4,2,2
10861,5408.13,4,2
10862,16400.42,2,4
10863,8405.11,5,2
10864,11477.74,1,5
10865,9102.5,5,1
10866,6118.04,4,5
10867,8925.16,4,1
10868,24080.23,2,2
10869,9936.81,5,3
10870,9308.55,5,2
10871,4280.23,4,2
10872,8787.33,10,5
10873,11362.76,6,2
10874,2935.68,4,2
10875,7503.02,10,2
10876,5260.85,5,3
10877,16137.47,3,2
10878,3725.35,4,2
10879,5629.1,1,2
10880,6297.04,5,2
10881,14080.54,5,5
10882,13175.74,3,2
10883,8236.3,10,2
10884,7133.12,7,2
10885,7577.54,7,2
10886,2676.1,4,2
10887,8241.64,10,1
10888,9941.97,3,3
10889,7862.34,2,2
10890,16020.98,3,2
10891,5629.1,1,2
10892,11652.49,3,5
10893,4697.21,4,2
10894,4470.66,1,5
10895,19500.09,3,5
10896,8724.99,10,2
10897,7249.2,10,5
10898,3035.34,4,2
10899,8218.57,7,2
10900,7924.05,5,1
10901,17933.94,7,2
10902,32492.19,2,2
10903,8405.11,5,2
10904,7667.2,10,5
10905,2969.4,4,2
10906,6186.11,10,2
10907,8345.55,7,2
10908,12789.88,10,2
10909,7072.18,5,4
10910,6853.15,1,4
10911,15075.46,7,2
10912,4702.48,4,2
10913,6552.25,10,2
10914,7025.59,5,4
10915,12563.52,10,5
10916,6970.54,5,2
10917,12189.98,3,2
10918,4812.84,1,4
10919,5027.03,1,3
10920,9263.26,10,2
10921,2778.26,4,2
10922,16137.48,3,2
10923,9244.79,4,2
10924,11145.47,6,1
10925,9539.46,9,2
10926,13161.16,5,5
10927,22728.25,2,5
10928,8639.69,3,2
10929,34738.57,7,2
10930,5875.02,5,4
10931,5629.1,1,2
10932,10959.3,6,2
10933,6298.64,5,3
10934,6919.42,1,2
10935,6818.52,1,5
10936,11227.09,7,1
10937,6466.42,10,2
10938,6716.44,10,2
10939,8284.87,6,2
10940,7960.93,3,2
10941,19816.38,3,4
10942,16645.61,2,5
10943,12760.58,3,3
10944,44147.15,3,4
10945,6800.58,5,2
10946,6638.6,5,5
10947,5756.09,4,2
10948,8101.63,7,2
10949,6297.04,5,2
10950,9620.54,5,3
10951,5388.83,4,2
10952,8465.26,3,2
10953,8345.55,7,2
10954,25523.6,2,1
10955,8639.69,3,2
10956,6054.97,5,2
10957,10143.15,5,2
10958,6297.04,5,2
10959,9323.8,4,2
10960,5901.37,5,5
10961,7937.43,7,2
10962,9323.8,4,2
10963,4465.31,4,1
10964,2855.87,4,3
10965,12263.39,5,5
10966,11306.45,8,2
10967,10344.9,9,2
10968,5920.02,1,5
10969,4751.97,4,2
10970,9620.54,5,3
10971,6054.97,5,2
10972,7837.84,10,4
10973,14025.74,5,2
10974,6663.62,5,2
10975,4133.56,1,2
10976,3878.33,4,1
10977,6309.98,5,4
10978,5862.86,1,2
10979,10643.58,6,2
10980,8078.09,4,2
10981,5991.05,5,2
10982,8562.8,5,2
10983,16838.06,5,5
10984,10337.11,6,4
10985,4697.21,4,2
10986,8555.86,6,4
10987,10128.15,5,2
10988,11250.91,2,2
10989,12550.17,2,2
10990,11025.58,3,5
10991,7703.43,10,2
10992,7497.95,2,5
10993,9229.28,5,2
10994,9475.9,5,1
10995,11330.02,8,2
10996,8581.31,6,3
10997,13926.74,8,4
10998,11953.72,9,5
10999,4963.08,4,2
11000,15122.69,5,1
11001,5954.04,10,4
11002,6822.46,10,4
11003,7707.69,5,2
11004,5115.11,8,1
11005,7510.48,9,2
11006,9673.87,5,2
11007,3725.35,4,2
11008,10571.33,2,2
11009,7256.81,5,2
11010,7604.88,7,2
11011,4157.19,5,3
11012,15898.1,7,4
11013,18391.5,3,5
11014,6941.24,5,3
11015,5600.99,8,2
11016,10215.14,5,2
11017,10659.22,6,2
11018,7659.16,5,2
11019,13602.37,3,2
11020,9907.82,5,1
11021,7305.37,10,2
11022,12447.8,2,2
11023,9815.47,2,5
11024,16630.16,7,2
11025,14682.21,2,5
11026,8171.47,2,5
11027,12219.82,5,2
11028,11465.62,5,2
11029,20381.93,3,2
11030,9909.89,2,5
11031,7960.93,3,2
11032,8345.55,7,2
11033,4014.54,4,1
11034,7962.72,3,2
11035,4786.03,2,3
11036,9903.55,10,5
11037,9130.42,2,5
11038,7559.64,2,2
11039,6814.27,1,2
11040,7632.08,4,2
11041,8511.41,10,2
11042,12485.8,7,3
11043,11141.99,5,3
11044,5323.3,2,3
11045,8345.55,7,2
11046,9154.92,7,5
11047,17888.36,3,2
11048,17186.8,3,2
11049,5991.05,5,2
11050,6612.03,10,4
11051,8179.59,6,3
11052,4120.26,1,2
11053,6737.65,7,3
11054,9260.44,10,2
11055,6919.42,1,2
11056,7577.54,7,2
11057,17909.78,5,5
11058,8680.2,5,5
11059,5562.51,4,2
11060,17230.63,3,2
11061,5524.68,7,3
11062,8639.69,3,2
11063,24122.81,3,2
11064,7960.93,3,2
11065,13549.29,5,5
11066,6698.86,5,4
11067,7140.04,10,4
11068,16707.55,5,2
11069,8244.45,10,2
11070,5128.66,8,2
11071,13175.74,3,2
11072,4232.49,4,2
11073,7133.12,7,2
11074,6118.25,5,4
11075,10560.97,6,2
11076,14058.13,3,2
11077,13161.16,5,5
11078,11145.47,6,1
11079,28501.39,3,2
11080,17351.45,2,2
11081,6193.32,10,2
11082,3305.63,4,4
11083,3988.54,4,1
11084,7232.63,2,2
11085,13117.18,3,2
11086,7535.95,7,2
11087,22199.2,3,2
11088,7874.58,10,2
11089,7503.02,10,2
11090,11525.61,2,3
11091,9129.75,7,5
11092,8710.48,7,2
11093,7503.02,10,2
11094,8289.58,7,5
11095,6792.48,5,2
11096,11480.66,2,4
11097,3446.63,4,2
11098,8122.52,10,5
11099,15431.34,2,2
11100,5639.39,1,2
11101,7634.59,7,5
11102,7834.5,2,2
11103,9986.67,6,2
11104,6027.65,5,5
11105,6822.47,10,4
11106,16137.47,3,2
11107,6919.42,1,2
11108,9354.55,10,5
11109,6557.74,5,2
11110,7515.2,5,2
11111,6165.75,5,2
11112,15154.23,7,2
11113,9229.28,5,2
11114,5559.6,1,2
11115,14249.48,7,2
11116,4751.97,4,2
11117,14733.41,3,2
11118,7562.5,10,2
11119,9469.09,1,4
11120,14025.74,5,2
11121,13737.51,7,2
11122,9263.27,10,2
11123,18122.04,7,2
11124,7537.76,10,2
11125,12666.59,5,1
11126,8890.67,7,2
11127,12321.91,9,2
11128,6800.58,5,2
11129,19287.28,2,2
11130,7278.91,10,5
11131,24315.16,2,5
11132,13480.8,7,2
11133,11535.95,10,2
11134,14171.23,5,2
11135,8299.7,2,1
11136,4193.99,4,2
11137,10215.14,5,2
11138,8289.58,7,5
11139,8257.24,5,2
11140,2935.68,4,2
11141,10977.85,10,4
11142,11482.28,2,3
11143,10550.9,9,2
11144,9170.44,6,2
11145,4232.49,4,2
11146,10063.58,6,2
11147,6297.04,5,2
11148,12100.53,3,2
11149,6027.65,5,5
11150,9211.07,10,2
11151,16137.48,3,2
11152,6912.44,2,2
11153,15254.19,2,2
11154,4702.48,4,2
11155,9879.25,2,2
11156,6252.35,5,2
11157,6798.75,10,2
11158,9984.58,5,1
11159,10451.6,5,3
11160,14025.73,5,2
11161,6217.57,1,2
11162,5629.1,1,2
11163,4990.69,1,4
11164,7093.98,10,2
11165,20041.41,2,2
11166,4232.49,4,2
11167,11330.02,8,2
11168,13175.74,3,2
11169,6297.04,5,2
11170,16137.48,3,2
11171,9229.28,5,2
11172,7598.35,2,5
11173,7018.68,4,5
11174,7169.31,10,2
11175,6750.78,10,4
11176,9709.41,7,1
11177,10317.96,3,2
11178,6532.13,5,5
11179,11330.02,8,2
11180,10291.18,5,2
11181,3425.94,4,2
11182,6011.82,8,2
11183,6936.83,10,2
11184,7905.91,10,2
11185,21516.68,8,5
11186,3912.87,1,2
11187,9229.28,5,2
11188,8991.67,2,5
11189,14629.95,7,2
11190,7196.63,10,4
11191,8983.36,2,4
11192,14948.34,5,2
11193,7497.95,2,5
11194,7247.92,5,2
11195,7229.76,2,2
11196,7634.59,7,5
11197,12550.18,2,2
11198,6766.63,2,5
11199,50473.29,5,1
11200,5535.93,10,3
11201,10317.95,3,2
11202,8324.53,10,2
11203,7742.86,2,2
11204,7562.5,10,2
11205,6663.62,5,2
11206,2935.68,4,2
11207,13533.02,10,2
11208,7788.02,7,2
11209,6466.42,10,2
11210,4034.17,8,3
11211,9263.27,10,2
11212,37321.44,3,4
11213,7518.25,1,2
11214,7229.76,2,2
11215,16323.72,2,3
11216,11535.95,10,2
11217,10135.75,2,3
11218,7305.68,10,2
11219,5956.56,4,5
11220,10781.89,8,4
11221,15489.58,2,2
11222,14640.22,7,5
11223,9539.46,9,2
11224,12519.07,9,5
11225,16137.47,3,2
11226,7169.31,10,2
11227,12984.84,7,2
11228,12641.28,5,1
11229,4257.81,1,2
11230,9008.73,10,5
11231,8345.55,7,2
11232,7169.31,10,2
11233,8272.56,4,1
11234,9293.98,5,2
11235,6054.97,5,2
11236,7110.94,10,2
11237,7264.47,10,2
11238,10329.37,5,3
11239,5347.98,5,3
11240,9129.75,7,5
11241,17630.65,6,1
11242,2778.26,4,2
11243,15315.52,2,3
11244,17193.87,3,2
11245,10576.37,9,2
11246,9263.26,10,2
11247,2676.1,4,2
11248,9263.26,10,2
11249,6246.34,1,2
11250,5991.05,5,2
11251,6873.74,5,2
11252,6297.04,5,2
11253,2673.74,4,2
11254,7264.47,10,2
11255,5779.67,2,3
11256,9001.95,3,2
11257,8014.27,7,5
11258,8318.45,5,2
11259,15966.07,5,2
11260,7962.72,3,2
11261,10491.68,10,5
11262,10329.37,5,3
11263,5929.24,5,2
11264,13723.27,5,2
11265,15966.07,5,2
11266,7960.93,3,2
11267,14249.48,7,2
11268,11174.23,1,2
11269,3286.37,4,2
11270,3465.29,4,2
11271,9645.29,3,2
11272,4751.97,4,2
11273,8890.67,7,2
11274,4052.69,1,2
11275,12659.75,7,2
11276,2778.26,4,2
11277,11065.55,5,1
11278,15997.12,2,4
11279,15551.41,5,2
11280,20381.93,3,2
11281,14025.74,5,2
11282,9396.77,5,2
11283,11669.16,2,3
11284,6798.75,10,2
11285,7169.31,10,2
11286,5629.1,1,2
11287,7264.47,10,2
11288,7871.98,10,5
11289,7169.31,10,2
11290,6297.04,5,2
11291,7801.82,1,5
11292,12095.05,2,2
11293,8458.37,5,2
11294,7306,1,2
11295,11886.5,8,1
11296,19754.37,5,5
11297,7169.31,10,2
11298,5599.61,4,3
11299,7634.59,7,5
11300,16137.47,3,2
11301,13649.48,7,4
11302,9401.19,10,2
11303,3532.46,4,4
11304,6106.2,4,5
11305,12015.31,5,5
11306,8064.03,5,2
11307,13817.34,5,3
11308,9984.58,5,1
11309,8465.64,3,2
11310,11960.44,7,1
11311,16137.47,3,2
11312,5079.04,5,3
11313,4697.21,4,2
11314,12015.31,5,5
11315,9396.76,5,2
11316,14025.74,5,2
11317,15966.07,5,2
11318,11362.76,6,2
11319,18391.5,3,5
11320,7295.09,10,3
11321,6589.14,10,2
11322,6139.28,4,2
11323,8119.35,5,5
11324,4702.48,4,2
11325,18613.78,9,2
11326,6508.21,1,4
11327,5991.05,5,2
11328,6766.63,2,5
11329,13175.74,3,2
11330,13757.86,10,5
11331,4751.97,4,2
11332,5541.76,1,2
11333,15322.1,3,5
11334,12752.4,2,3
11335,7364.81,2,2
11336,9433.48,5,5
11337,8639.44,5,5
11338,6297.04,5,2
11339,12884.55,7,4
11340,12800.53,2,3
11341,7881.84,10,3
11342,9673.08,5,1
11343,15966.07,5,2
11344,4091.24,4,1
11345,10545,9,2
11346,7537.76,10,2
11347,7926.08,2,4
11348,7718.02,7,2
11349,4875.64,8,2
11350,7368.21,4,1
11351,16137.48,3,2
11352,10694.9,2,4
11353,6297.04,5,2
11354,8877.69,10,2
11355,14634.75,8,2
11356,12679.95,3,2
11357,9206.27,6,5
11358,6153.58,10,4
11359,21908.18,3,4
11360,7564.85,2,5
11361,5746.67,2,3
11362,4555.89,1,4
11363,18544.33,9,5
11364,3816.86,4,2
11365,6466.42,10,2
11366,6932.01,7,5
11367,6213.04,10,2
11368,5906.93,4,5
11369,4581.34,8,3
11370,7305.68,10,2
11371,13711.04,5,2
11372,7503.02,10,2
11373,4232.49,4,2
11374,4622.78,4,3
11375,17357.53,5,2
11376,37157.25,3,2
11377,10616.05,5,2
11378,9539.45,9,2
11379,7169.31,10,2
11380,8991.67,2,5
11381,15942.39,7,2
11382,10337.11,6,4
11383,10321.41,2,5
11384,7837.84,10,4
11385,8376.35,10,4
11386,7263.07,7,4
11387,8122.52,10,5
11388,5323.3,2,3
11389,4751.97,4,2
11390,10550.9,9,2
11391,9620.35,9,1
11392,11616.31,5,5
11393,4646.98,1,4
11394,10659.22,6,2
11395,11009.22,6,5
11396,6601.23,10,4
11397,4634.22,4,2
11398,2935.68,4,2
11399,6557.74,5,2
11400,10051.16,5,2
11401,2969.4,4,2
11402,6442.22,5,4
11403,6996.13,5,2
11404,4081.17,1,5
11405,7598.35,2,5
11406,5871.21,1,5
11407,6913.06,10,1
11408,4232.49,4,2
11409,4697.21,4,2
11410,10550.9,9,2
11411,2855.87,4,3
11412,5463.41,10,3
11413,8465.26,3,2
11414,13602.36,3,2
11415,16774.86,6,1
11416,10878.44,2,2
11417,18580.03,3,5
11418,8180.31,1,2
11419,6031.91,7,3
11420,4311.35,1,5
11421,10166.72,9,2
11422,10123.97,10,4
11423,16272.05,2,2
11424,4554.93,1,2
11425,7576.9,8,5
11426,4269.74,1,5
11427,15966.07,5,2
11428,4929.41,4,2
11429,19881.6,5,2
11430,5253.24,1,2
11431,8230.33,10,5
11432,6252.35,5,2
11433,6644.69,5,2
11434,7327.23,2,2
11435,29823.08,3,2
11436,6014.3,4,5
11437,11330.02,8,2
11438,4037.45,1,2
11439,2778.26,4,2
11440,6639.04,10,3
11441,4929.41,4,2
11442,8122.52,10,5
11443,24270.84,3,4
11444,6449.75,1,3
11445,9061.53,7,2
11446,5303.47,1,4
11447,4232.49,4,2
11448,8101.63,7,2
11449,3123.01,4,2
11450,12100.53,3,2
11451,4888.33,4,2
11452,6612.77,5,2
11453,30547.13,6,2
11454,15942.39,7,2
11455,6763.24,5,2
11456,4786.03,2,3
11457,2778.26,4,2
11458,4133.56,1,2
11459,7968.44,7,5
11460,11227.09,7,1
11461,8684.71,5,4
11462,5629.1,1,2
11463,14563.97,3,2
11464,10062.81,2,5
11465,6552.25,10,2
11466,6463.72,7,3
11467,7131.08,10,2
11468,5689.77,4,2
11469,10813.55,5,2
11470,6792.48,5,2
11471,5833.33,5,4
11472,8465.26,3,2
11473,7489.17,7,2
11474,4697.21,4,2
11475,15966.07,5,2
11476,8218.57,7,2
11477,11036.74,5,2
11478,8085.78,10,5
11479,7566.84,10,4
11480,6552.24,5,2
11481,6267.95,5,2
11482,4701.9,1,3
11483,7110.94,10,2
11484,2778.26,4,2
11485,4778.26,10,5
11486,16838.06,5,5
11487,5600.99,8,2
11488,7093.98,10,2
11489,16847.45,3,2
11490,2673.74,4,2
11491,7313.36,10,2
11492,2778.26,4,2
11493,14445.41,2,2
11494,4751.97,4,2
11495,5543.57,1,2
11496,5862.86,1,2
11497,7788.02,7,2
11498,10845.2,3,2
11499,11465.62,5,2
11500,8237.07,10,2
11501,6763.24,5,2
11502,14629.95,7,2
11503,9713.22,6,2
11504,9308.55,5,2
11505,6273.8,8,2
11506,9673.88,5,2
11507,17270.36,5,5
11508,6981.35,1,4
11509,6054.97,5,2
11510,6153.58,10,4
11511,6798.75,10,2
11512,8393.98,10,2
11513,7922.21,1,5
11514,3474.34,8,3
11515,14918.45,5,2
11516,9459.03,5,2
11517,7862.34,2,2
11518,12110.19,6,2
11519,8605.81,5,2
11520,6031.91,7,3
11521,2778.26,4,2
11522,13438.62,3,5
11523,9781.48,6,3
11524,4257.81,1,2
11525,3972.86,1,3
11526,6861.29,5,2
11527,6297.04,5,2
11528,19924.97,5,1
11529,19177.04,3,2
11530,3244.16,4,2
11531,3873.23,8,2
11532,12153,5,2
11533,3725.35,4,2
11534,5303.47,1,4
11535,7094.45,4,2
11536,7169.31,10,2
11537,5350.61,2,3
11538,13175.74,3,2
11539,17933.94,7,2
11540,7093.98,10,2
11541,6932.01,7,5
11542,3329.69,4,2
11543,15623.27,2,2
11544,6054.97,5,2
11545,12367.41,10,5
11546,24481.78,2,2
11547,11515.54,3,5
11548,14641.15,7,2
11549,8454.05,5,2
11550,6165.75,5,2
11551,12550.17,2,2
11552,4697.21,4,2
11553,3154.08,4,3
11554,7130.8,10,2
11555,8133.28,7,5
11556,12469.42,6,2
11557,4286.3,1,2
11558,9229.28,5,2
11559,7510.48,9,2
11560,2993.34,4,2
11561,8724.99,10,2
11562,7169.31,10,2
11563,7303,7,5
11564,10977.85,10,4
11565,20840.3,8,2
11566,10348.08,7,1
11567,43671.49,3,2
11568,12110.19,6,2
11569,7960.93,3,2
11570,8568.82,4,2
11571,15307.73,3,2
11572,14891.6,10,2
11573,5886.84,10,4
11574,7909.97,2,2
11575,10917.33,2,5
11576,9713.22,6,2
11577,7401.14,2,5
11578,3149.36,4,2
11579,10730.53,5,5
11580,7069.71,7,4
11581,9350.96,3,4
11582,10947.96,6,2
11583,6606.63,7,3
11584,5689.77,4,2
11585,10745.46,5,2
11586,17552.96,2,2
11587,7664.5,10,1
11588,9244.79,4,2
11589,13737.51,7,2
11590,19177.04,3,2
11591,13109.09,5,2
11592,7313.35,10,2
11593,6011.82,8,2
11594,7169.31,10,2
11595,7703.43,10,2
11596,12367.41,10,5
11597,12008.38,5,2
11598,9673.87,5,2
11599,6789.66,5,5
11600,4193.99,4,2
11601,17420.83,3,2
11602,8405.11,5,2
11603,6979.15,8,2
11604,3314.05,4,5
11605,8733.39,10,1
11606,5994.78,4,5
11607,7326.18,10,5
11608,23078.96,2,5
11609,8183.15,10,4
11610,5463.41,10,3
11611,12268.8,2,3
11612,9365.73,5,2
11613,6228.96,1,5
11614,9360.84,7,2
11615,10957.2,2,4
11616,9539.46,9,2
11617,9673.88,5,2
11618,8236.3,10,2
11619,12110.19,6,2
11620,5279.76,1,2
11621,8324.53,10,2
11622,5367.51,5,2
11623,14563.97,3,2
11624,4702.48,4,2
11625,6912.44,2,2
11626,17543.67,2,2
11627,7535.95,7,2
11628,8408.13,7,2
11629,5972.35,4,4
11630,7217.39,7,2
11631,7960.93,3,2
11632,7634.59,7,5
11633,5177.54,8,2
11634,12103.98,3,5
11635,6054.97,5,2
11636,5126.84,4,2
11637,5334.31,1,2
11638,15344.97,5,2
11639,6027.65,5,5
11640,4624.13,4,2
11641,9713.22,6,2
11642,7559.64,2,2
11643,4104.77,1,2
11644,8458.37,5,2
11645,6466.42,10,2
11646,4193.99,4,2
11647,2691.16,4,2
11648,19072.4,5,2
11649,6873.74,5,2
11650,9937.56,2,2
11651,6297.04,5,2
11652,6919.42,1,2
11653,4697.21,4,2
11654,5721.8,10,3
11655,10602.23,6,5
11656,15489.56,2,2
11657,8122.52,10,5
11658,6297.04,5,2
11659,7707.69,5,2
11660,9986.66,6,2
11661,6050.4,8,2
11662,17113.07,5,3
11663,9327.16,2,2
11664,4738.62,1,4
11665,4811.74,1,4
11666,8465.26,3,2
11667,14727.35,3,2
11668,10040.46,9,4
11669,7632.08,4,2
11670,11174.23,1,2
11671,16926.92,2,3
11672,6297.04,5,2
11673,9909.89,2,5
11674,11475.23,2,5
11675,36037.39,3,5
11676,4646.98,1,4
11677,11865.88,8,2
11678,14629.95,7,2
11679,8944.71,10,2
11680,12550.17,2,2
11681,3909.18,4,2
11682,7562.5,10,2
11683,32594.53,7,2
11684,5621.06,4,2
11685,6116.53,1,4
11686,7892.42,1,5
11687,3716.16,4,5
11688,14563.97,3,2
11689,4977.19,4,2
11690,4286.3,1,2
11691,2908.79,4,2
11692,8634.37,10,2
11693,16745.23,3,4
11694,6583.36,5,5
11695,9673.88,5,2
11696,6506.71,5,2
11697,9737.42,8,2
11698,14466.92,5,4
11699,7208.1,5,5
11700,12891.05,2,5
11701,7922.21,1,5
11702,14057.42,3,2
11703,5403.16,8,2
11704,13324.46,9,2
11705,7659.21,5,2
11706,4634.22,4,2
11707,7164.33,5,2
11708,17227.57,3,2
11709,18065.07,3,5
11710,10734.45,2,2
11711,11174.23,1,2
11712,5983.01,4,2
11713,10364.54,1,4
11714,7562.5,10,2
11715,5463.41,10,3
11716,13109.09,5,2
11717,12641.28,5,1
11718,17351.46,2,2
11719,12550.17,2,2
11720,6153.58,10,4
11721,6297.04,5,2
11722,7871.98,10,5
11723,10550.9,9,2
11724,8064.03,5,2
11725,17861.64,5,2
11726,8016.83,10,2
11727,6596.35,10,2
11728,10062.81,2,5
11729,12359.46,2,2
11730,14976.74,5,5
11731,10837.01,6,4
11732,7715.6,2,5
11733,9229.51,7,2
11734,15075.44,7,2
11735,4196.38,1,2
11736,3631.33,1,1
11737,15054.52,10,2
11738,6297.04,5,2
11739,9539.45,9,2
11740,10649.08,2,2
11741,7097.24,1,2
11742,10128.15,5,2
11743,8159.84,2,2
11744,5831.51,4,1
11745,10683.15,2,2
11746,2778.26,4,2
11747,8847.98,10,2
11748,4500.82,4,2
11749,8101.63,7,2
11750,7364.81,2,2
11751,10505.27,3,2
11752,8416.45,5,5
11753,8405.11,5,2
11754,12299.31,5,3
11755,5128.66,8,2
11756,19827.83,3,3
11757,9645.3,3,2
11758,4199.09,1,5
11759,6590.83,5,5
11760,10028.53,5,3
11761,16847.45,3,2
11762,2894.87,4,2
11763,14918.46,5,2
11764,11740.87,10,3
11765,7364.81,2,2
11766,2742.57,4,2
11767,13175.74,3,2
11768,7401.83,10,2
11769,14733.41,3,2
11770,4079.98,4,3
11771,15623.27,2,2
11772,15075.45,7,2
11773,9229.28,5,2
11774,13818.43,5,4
11775,9620.35,9,1
11776,6443.75,5,5
11777,6206.52,10,2
11778,51284.6,7,1
11779,7093.98,10,2
11780,12550.18,2,2
11781,8376.67,5,2
11782,4559.17,8,2
11783,9345.73,7,5
11784,5487.79,4,2
11785,4117.42,4,3
11786,9244.79,4,2
11787,6469.84,10,4
11788,7033.04,7,2
11789,10641.35,5,1
11790,4702.48,4,2
11791,6854.84,8,5
11792,32604.34,6,2
11793,4751.97,4,2
11794,16137.47,3,2
11795,6765.29,10,3
11796,20093.3,3,5
11797,5994.63,1,2
11798,10863.09,5,3
11799,9564.51,10,5
11800,4697.21,4,2
11801,7631.92,5,3
11802,12046.39,3,2
11803,7780.98,5,2
11804,5875.02,5,4
11805,4639.76,8,4
11806,7438.94,2,4
11807,6297.04,5,2
11808,6589.42,10,2
11809,20104.04,7,2
11810,7862.34,2,2
11811,4397.63,8,2
11812,4929.41,4,2
11813,7930.79,5,3
11814,8969.92,1,5
11815,12550.18,2,2
11816,7549.59,6,2
